cutoff,accession,seq_len,true_ecs,true_all_l4_in_train,true_any_l4_absent_train,true_l4_train_freq_min,true_l4_train_freq_median,true_l4_train_freq_max,in_recency_intersection_99,top_hit,top_identity,top_qcov,top_tcov,top_bits,top_hit_ecs,top_hit_same_l1,top_hit_same_l2,top_hit_same_l3,top_hit_same_l4
SP-2022,P9WF03,920,3.2.1.40,True,False,3,3.0,3,True,T2KNB2,0.49700000000000005,0.9804347826086957,0.9740820734341252,872.0,3.2.1.40,True,True,True,True
SP-2022,C0HLL8,49,1.11.1.9,True,False,42,42.0,42,True,,,,,,,False,False,False,False
SP-2022,C0HLL7,50,2.5.1.18,True,False,270,270.0,270,True,,,,,,,False,False,False,False
SP-2022,A0A4P8GFV8,379,4.2.3.104,True,False,11,11.0,11,True,,,,,,,False,False,False,False
SP-2022,A0A2U8U2L5,430,4.2.3.104,True,False,11,11.0,11,True,,,,,,,False,False,False,False
SP-2022,A0A5C1REZ4,494,1.2.1.3,True,False,97,97.0,97,True,Q1ERI2,0.555,0.9676113360323887,0.9540918163672655,555.0,1.2.1.3,True,True,True,True
SP-2022,A0A5C1ZW08,178,3.1.1.4,True,False,425,425.0,425,True,Q9TWL9,0.465,0.4101123595505618,0.948051948051948,83.0,3.1.1.4,True,True,True,True
SP-2022,A0A5C1ZXT8,178,3.1.1.4,True,False,425,425.0,425,True,Q9TWL9,0.465,0.4101123595505618,0.948051948051948,81.0,3.1.1.4,True,True,True,True
SP-2022,A0A2K9RFY0,789,4.2.3.19,True,False,10,10.0,10,True,H6VLG5,0.764,1.0114068441064639,0.9839704069050554,1246.0,4.2.3.186,True,True,True,False
SP-2022,A0A2K9RFZ8,814,5.5.1.14,True,False,2,2.0,2,True,A0A1X9IRQ7,0.541,0.9656019656019657,0.9849624060150376,871.0,5.5.1.12,True,True,True,False
SP-2022,A0A5C2A2T2,178,3.1.1.4,True,False,425,425.0,425,True,Q9TWL9,0.465,0.4101123595505618,0.948051948051948,81.0,3.1.1.4,True,True,True,True
SP-2022,A0A384XHA3,727,4.3.1.24,True,False,60,60.0,60,True,X2BTY5,0.66,0.9821182943603851,0.9930458970792768,916.0,4.3.1.24,True,True,True,True
SP-2022,F6Q1T7,360,2.4.1.344;2.4.1.69,True,False,1,14.0,27,False,Q29043,0.833,1.0,0.9863013698630136,649.0,2.4.1.344,True,True,True,True
SP-2022,A0A3L7I2I8,807,3.1.1.4;3.1.1.5;3.1.2.2,True,False,34,43.0,425,False,P97819,0.945,1.0,1.0,1591.0,3.1.1.4,True,True,True,True
SP-2022,P9WF02,469,1.2.4.4,True,False,27,27.0,27,True,Q55FN7,0.588,0.673773987206823,0.8540540540540541,391.0,1.2.4.4,True,True,True,True
SP-2022,C0HLL3,304,3.1.1.32,True,False,63,63.0,63,True,P0CH47,0.914,1.0,0.9020771513353115,602.0,3.1.1.32,True,True,True,True
SP-2022,A0A2K3DU55,269,3.1.3.27,True,False,11,11.0,11,True,Q9Y7U3,0.336,0.4349442379182156,0.5598086124401914,60.0,3.1.3.27,True,True,True,True
SP-2022,C0HLQ6,16,1.2.1.12,True,False,224,224.0,224,True,,,,,,,False,False,False,False
SP-2022,C0HLL4,341,3.2.1.35,True,False,66,66.0,66,True,P86687,0.614,0.9824046920821115,0.9710144927536232,459.0,3.2.1.35,True,True,True,True
SP-2022,C0HLL5,331,3.2.1.35,True,False,66,66.0,66,True,P0DRN5,0.981,1.0,0.927170868347339,703.0,3.2.1.35,True,True,True,True
SP-2022,A0A3G9HRC2,1103,1.14.14.1;1.6.2.4,True,False,29,109.0,189,False,P00389,0.267,0.5584768812330009,0.9072164948453608,183.0,1.6.2.4,True,True,True,True
SP-2022,P0DTE5,536,2.4.1.17,True,False,61,61.0,61,True,Q6PDD0,0.848,0.9850746268656716,1.0,966.0,2.4.1.17,True,True,True,True
SP-2022,P0DTE4,527,2.4.1.17,True,False,61,61.0,61,True,Q80X89,0.746,1.0018975332068312,1.0,872.0,2.4.1.17,True,True,True,True
SP-2022,A0A348AXX5,538,3.5.1.4,True,False,55,55.0,55,True,P08158,0.41100000000000003,0.9869888475836431,0.968978102189781,399.0,3.5.1.4,True,True,True,True
SP-2022,P9WEU6,320,3.5.5.1,True,False,27,27.0,27,True,Q42966,0.53,0.971875,0.8936781609195402,337.0,3.5.5.1,True,True,True,True
SP-2022,A0A5Q0QMX0,372,4.2.3.126,False,True,0,0.0,0,False,W4JX79,0.45299999999999996,0.8709677419354839,0.9391304347826087,318.0,4.2.3.135,True,True,True,False
SP-2022,A0A5Q0QMX1,353,4.2.3.126;4.2.3.198,False,True,0,1.0,2,False,A0A8H7XMX0,0.409,0.9603399433427762,0.9854651162790697,280.0,4.2.3.26,True,True,True,False
SP-2022,A0A5Q0QNH9,387,4.2.3.135,True,False,3,3.0,3,True,W4JX79,0.618,0.8475452196382429,0.9507246376811594,437.0,4.2.3.135,True,True,True,True
SP-2022,A0A5Q0QN66,659,4.2.3.135,True,False,3,3.0,3,True,W4JX79,0.5479999999999999,0.5174506828528073,0.9884057971014493,380.0,4.2.3.135,True,True,True,True
SP-2022,A0A5Q0QSI8,430,4.2.3.88,True,False,4,4.0,4,True,A0A0C9VD04,0.6759999999999999,0.7906976744186046,0.9798270893371758,497.0,4.2.3.88,True,True,True,True
SP-2022,A0A5Q0QP64,342,4.2.3.126;4.2.3.127;4.2.3.15,False,True,0,4.0,12,False,A0A8H8CMW1,0.716,0.9912280701754386,0.9883381924198251,522.0,4.2.3.127,True,True,True,True
SP-2022,A0A5Q0QU70,358,4.2.3.125;4.2.3.126,False,True,0,1.5,3,False,A8NE23,0.792,0.9441340782122905,0.7952941176470588,584.0,4.2.3.125,True,True,True,True
SP-2022,A0A5Q0QNJ2,389,4.2.3.88,True,False,4,4.0,4,True,A0A0C9VD04,0.485,0.8586118251928021,0.962536023054755,341.0,4.2.3.88,True,True,True,True
SP-2022,A0A5Q0QRJ3,346,4.2.3.125;4.2.3.126;4.2.3.198,False,True,0,2.0,3,False,A0A348B779,0.691,0.9826589595375722,1.0059171597633136,499.0,4.2.3.125,True,True,True,True
SP-2022,P9WEW2,369,4.2.3.135;4.2.3.198,True,False,2,2.5,3,False,W4JX79,0.7090000000000001,0.9322493224932249,0.9971014492753624,522.0,4.2.3.135,True,True,True,True
SP-2022,A0A4S8MAF3,353,4.2.3.135,True,False,3,3.0,3,True,W4JX79,0.5720000000000001,0.9405099150141643,0.9623188405797102,406.0,4.2.3.135,True,True,True,True
SP-2022,P9WEV7,744,2.5.1.29,True,False,28,28.0,28,False,A0A348DU52,0.302,0.9704301075268817,0.9376623376623376,329.0,2.5.1.29,True,True,True,True
SP-2022,P9WEU5,371,4.2.1.66,True,False,13,13.0,13,True,Q7Z8M6,0.86,0.9299191374663073,0.9504132231404959,638.0,4.2.1.66,True,True,True,True
SP-2022,P9WEW0,351,4.2.3.135;4.2.3.198,True,False,2,2.5,3,False,W4JX79,0.648,0.98005698005698,0.9971014492753624,486.0,4.2.3.135,True,True,True,True
SP-2022,P9WEV6,728,2.5.1.29,True,False,28,28.0,28,False,A0A8K1AY78,0.377,1.0467032967032968,0.9973821989528796,507.0,2.5.1.29,True,True,True,True
SP-2022,P9WEW1,350,4.2.3.135;4.2.3.198,True,False,2,2.5,3,False,W4JX79,0.649,0.9857142857142858,1.0,475.0,4.2.3.135,True,True,True,True
SP-2022,P9WEX3,332,2.5.1.1;2.5.1.10;2.5.1.29,True,False,16,28.0,92,False,H1VQB1,0.6890000000000001,0.8855421686746988,0.9130434782608695,433.0,2.5.1.1,True,True,True,True
SP-2022,P9WEX9,331,2.5.1.1;2.5.1.10;2.5.1.29,True,False,16,28.0,92,False,E9F5E9,0.97,1.0181268882175227,1.0,654.0,2.5.1.1,True,True,True,True
SP-2022,P9WEW8,324,2.5.1.1;2.5.1.10;2.5.1.29,True,False,16,28.0,92,False,H1VQB1,0.758,0.9074074074074074,0.9130434782608695,459.0,2.5.1.1,True,True,True,True
SP-2022,P0DUB9,319,3.1.1.3,True,False,157,157.0,157,True,P0DUB8,1.0,1.0,0.8910614525139665,632.0,3.1.1.3,True,True,True,True
SP-2022,A0A348B788,351,4.2.3.7,True,False,3,3.0,3,True,W4JX79,0.537,0.9373219373219374,0.9536231884057971,390.0,4.2.3.135,True,True,True,False
SP-2022,A0A348B790,348,4.2.3.135,True,False,3,3.0,3,True,W4JX79,0.525,0.9655172413793104,0.9739130434782609,370.0,4.2.3.135,True,True,True,True
SP-2022,A0A348B780,338,4.2.3.125;4.2.3.126;4.2.3.127;4.2.3.133,False,True,0,3.0,4,False,A0A348B779,0.9940000000000001,1.0,1.0,709.0,4.2.3.125,True,True,True,True
SP-2022,A0A348B782,340,4.2.3.100,True,False,1,1.0,1,True,A8NE23,0.47100000000000003,0.9970588235294118,0.7976470588235294,307.0,4.2.3.125,True,True,True,False
SP-2022,A0A348B784,342,4.2.3.135,True,False,3,3.0,3,True,W4JX79,0.522,0.9824561403508771,0.9739130434782609,370.0,4.2.3.135,True,True,True,True
SP-2022,A0A2U1KZS6,709,1.6.2.4,True,False,29,29.0,29,True,Q05001,0.7290000000000001,1.007052186177715,1.0,1079.0,1.6.2.4,True,True,True,True
SP-2022,A0A2U1LIM9,704,1.6.2.4,True,False,29,29.0,29,True,Q05001,0.743,1.0113636363636365,0.9971988795518207,1114.0,1.6.2.4,True,True,True,True
SP-2022,P0DUE2,365,2.7.7.65,True,False,44,44.0,44,True,,,,,,,False,False,False,False
SP-2022,P0DUE3,346,2.7.7.65,True,False,44,44.0,44,True,,,,,,,False,False,False,False
SP-2022,A0A5B8NIM2,262,5.4.99.5,True,False,22,22.0,22,True,A0A0S0FTT9,0.652,1.0,0.9849624060150376,359.0,5.4.99.5,True,True,True,True
SP-2022,P0DUD9,311,3.2.2.5,True,False,17,17.0,17,True,A0A1G6LGU2,0.336,0.9646302250803859,0.9615384615384616,165.0,3.2.2.5,True,True,True,True
SP-2022,A0A6C0WW38,369,2.1.1.160,True,False,8,8.0,8,True,Q9FZN8,0.9670000000000001,1.0,1.0,719.0,2.1.1.160,True,True,True,True
SP-2022,A0A6C0WX00,370,2.1.1.159,True,False,12,12.0,12,True,Q2HXL9,0.972,0.9864864864864865,1.0,723.0,2.1.1.159,True,True,True,True
SP-2022,A0A2T5Y4G4,323,3.2.2.5,True,False,17,17.0,17,True,A0A5D0EMF2,0.298,0.9535603715170279,0.9716088328075709,135.0,3.2.2.5,True,True,True,True
SP-2022,P0DUE0,316,3.2.2.5,True,False,17,17.0,17,True,A0A381HAP5,0.27699999999999997,0.9810126582278481,0.9872611464968153,140.0,3.2.2.5,True,True,True,True
SP-2022,P0DUE1,415,3.2.2.6,True,False,54,54.0,54,True,,,,,,,False,False,False,False
SP-2022,P0DUF3,1179,2.1.1.72,True,False,95,95.0,95,True,,,,,,,False,False,False,False
SP-2022,P0DQP1,1202,2.1.1.72,True,False,95,95.0,95,True,P25239,0.212,0.35690515806988354,0.42985971943887774,53.0,2.1.1.72,True,True,True,True
SP-2022,P9WEY7,334,4.2.3.125;4.2.3.126;4.2.3.15;4.2.3.57,False,True,0,4.5,12,False,B5H7H3,0.249,0.9610778443113772,0.8629032258064516,81.0,4.2.3.182,True,True,True,False
SP-2022,P9WEY4,337,4.2.3.125;4.2.3.57,True,False,3,4.5,6,False,F4Q7D4,0.23399999999999999,0.9317507418397626,0.9289940828402367,75.0,4.2.3.160,True,True,True,False
SP-2022,P0DUG4,48,3.1.1.4,True,False,425,425.0,425,True,Q9I900,0.4,1.3541666666666667,0.4452054794520548,55.0,3.1.1.4,True,True,True,True
SP-2022,A0A5P8DI07,597,4.2.3.131,True,False,4,4.0,4,True,A0A1W6QDI7,0.983,0.9899497487437185,0.9440894568690096,1178.0,4.2.3.131,True,True,True,True
SP-2022,A0A3G1QTS7,794,4.2.3.19,True,False,10,10.0,10,True,A0A1Z3GC64,0.986,1.0,1.0,1606.0,4.2.3.19,True,True,True,True
SP-2022,A0A3G1QTU5,766,5.5.1.13,True,False,13,13.0,13,True,G3E4M4,0.735,1.0130548302872062,0.9773299748110831,1144.0,5.5.1.13,True,True,True,True
SP-2022,A0A5P8DHZ6,800,5.5.1.12,True,False,8,8.0,8,True,G8GJ96,0.698,0.99625,1.0165816326530612,1163.0,4.2.1.133,False,False,False,False
SP-2022,A0A5P8DI15,711,5.5.1.13,True,False,13,13.0,13,True,G3E4M6,0.9840000000000001,1.0,1.0014084507042254,1474.0,5.5.1.13,True,True,True,True
SP-2022,A0A345BJQ0,415,2.5.1.21,True,False,24,24.0,24,True,Q7S4Z6,0.6,0.9108433734939759,0.7858627858627859,479.0,2.5.1.21,True,True,True,True
SP-2022,A0A455LN84,201,1.5.1.39,True,False,2,2.0,2,True,Q9USJ6,0.386,0.8756218905472637,0.88,117.0,1.5.1.39,True,True,True,True
SP-2022,P0DUF9,1205,2.1.1.72,True,False,95,95.0,95,True,,,,,,,False,False,False,False
SP-2022,A0A455LLX4,198,1.5.1.39,True,False,2,2.0,2,True,Q9USJ6,0.358,0.9848484848484849,0.975,117.0,1.5.1.39,True,True,True,True
SP-2022,A0A6G9KIF9,410,1.13.11.52,True,False,6,6.0,6,True,P0DUR8,0.46799999999999997,0.973170731707317,0.9068181818181819,350.0,1.13.11.52,True,True,True,True
SP-2022,C0HLV0,27,3.2.1.4,True,False,178,178.0,178,True,Q66NB7,0.703,1.0,0.06994818652849741,45.0,3.2.1.4,True,True,True,True
SP-2022,P0DUM0,700,4.3.1.24,True,False,60,60.0,60,True,P9WEN6,0.49200000000000005,0.9771428571428571,0.972972972972973,646.0,5.4.3.10,False,False,False,False
SP-2022,A0A345BJN2,218,3.1.1.1,True,False,160,160.0,160,True,R4X244,0.358,0.40825688073394495,0.23796791443850268,46.0,4.2.99.22,False,False,False,False
SP-2022,A0A345BJN1,723,4.3.1.24,True,False,60,60.0,60,True,A0AAN4PAE6,0.433,0.9391424619640387,0.9404432132963989,512.0,4.3.1.24,True,True,True,True
SP-2022,A0A2U7XUE3,209,5.5.1.6,True,False,44,44.0,44,True,Q8VZW3,0.701,0.9952153110047847,0.9952153110047847,287.0,5.5.1.6,True,True,True,True
SP-2022,A0A2U7XUH7,214,5.5.1.6,True,False,44,44.0,44,True,,,,,,,False,False,False,False
SP-2022,P0DUN5,98,3.1.1.4,True,False,425,425.0,425,True,P86169,0.8029999999999999,1.2448979591836735,1.0,216.0,3.1.1.4,True,True,True,True
SP-2022,P0DQQ0,121,3.1.1.4,True,False,425,425.0,425,True,P86804,0.8009999999999999,0.9917355371900827,0.9917355371900827,220.0,3.1.1.4,True,True,True,True
SP-2022,P0DQP9,78,3.1.1.4,True,False,425,425.0,425,True,P86974,0.564,1.5,0.9590163934426229,134.0,3.1.1.4,True,True,True,True
SP-2022,P0DUN0,106,3.1.1.4,True,False,425,425.0,425,True,Q2HZ28,0.753,1.150943396226415,0.8840579710144928,207.0,3.1.1.4,True,True,True,True
SP-2022,P0DUN1,123,3.1.1.4,True,False,425,425.0,425,True,P0DJN6,0.846,1.0,0.8913043478260869,242.0,3.1.1.4,True,True,True,True
SP-2022,P0DQP6,39,3.1.1.4,True,False,425,425.0,425,True,P59265,0.875,1.0256410256410255,0.32786885245901637,80.0,3.1.1.4,True,True,True,True
SP-2022,P0DUN2,123,3.1.1.4,True,False,425,425.0,425,True,P86803,0.8540000000000001,1.0,1.0165289256198347,237.0,3.1.1.4,True,True,True,True
SP-2022,A0A5S9I252,386,4.2.3.104;4.2.3.137;4.2.3.157;4.2.3.182;4.2.3.57,True,False,1,1.0,11,False,A0A1L7VZE7,0.257,0.8989637305699482,0.8653366583541147,108.0,4.2.3.165,True,True,True,False
SP-2026-ExpA,P0DPK1,1306,3.4.24.69,False,True,0,0.0,0,False,,,,,,,False,False,False,False
SP-2026-ExpA,C0HLB7,142,3.2.1.17,True,False,176,176.0,176,True,Q7YT16,0.624,0.9929577464788732,1.0,206.0,3.2.1.17,True,True,True,True
SP-2026-ExpA,C0HLB8,32,3.1.1.4,True,False,425,425.0,425,True,Q92084,0.8959999999999999,0.90625,0.19863013698630136,70.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,A0A2L0VXR5,350,2.5.1.1;2.5.1.10;2.5.1.29,True,False,15,27.0,92,False,A0A6S6QJ62,0.968,1.0,1.0,700.0,2.5.1.1,True,True,True,True
SP-2026-ExpA,P0DPR2,689,2.3.2.27,True,False,1176,1176.0,1176,True,Q68DV7,0.45399999999999996,0.8055152394775036,0.7088122605363985,404.0,2.3.2.27,True,True,True,True
SP-2026-ExpA,P0DPT0,301,3.1.1.32,True,False,63,63.0,63,True,P0DMB4,0.9229999999999999,1.0,0.9011976047904192,587.0,3.1.1.32,True,True,True,True
SP-2026-ExpA,P0DPS1,866,2.7.7.7,True,False,420,420.0,420,False,,,,,,,False,False,False,False
SP-2026-ExpA,C0HLF0,121,3.1.1.4,True,False,425,425.0,425,True,Q02517,0.8440000000000001,1.0082644628099173,0.8840579710144928,244.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,C0HLF7,107,3.1.1.4,True,False,425,425.0,425,True,P0DJN6,0.8270000000000001,1.02803738317757,0.7971014492753623,218.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P0DPS4,120,3.1.1.4,True,False,425,425.0,425,True,P31854,0.795,1.0166666666666666,0.8840579710144928,230.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P0DQD1,30,3.1.1.4,True,False,425,425.0,425,True,A6MEY4,0.9329999999999999,1.0,0.20689655172413793,70.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P0DPT7,147,3.1.1.4,True,False,425,425.0,425,True,C1JAR9,0.605,1.0,1.0,198.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P0DPT9,147,3.1.1.4,True,False,425,425.0,425,True,C1JAR9,0.619,1.0,1.0,208.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P0DPT8,28,3.1.1.4,True,False,425,425.0,425,True,C1JAR9,0.607,1.0,0.19047619047619047,41.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,A0A2I6PJ05,384,2.5.1.1;2.5.1.10;2.5.1.29,True,False,15,27.0,92,False,Q92236,0.652,0.9817708333333334,0.9019138755980861,526.0,2.5.1.1,True,True,True,True
SP-2026-ExpA,A0A383ZFX3,395,3.5.1.23,True,False,33,33.0,33,True,Q17QB3,0.8909999999999999,1.0,1.0,760.0,3.5.1.23,True,True,True,True
SP-2026-ExpA,A0A2Z5WA18,502,1.17.7.4,True,False,390,390.0,390,True,Q6AVG6,0.5329999999999999,0.8784860557768924,0.9607843137254902,465.0,1.17.7.4,True,True,True,True
SP-2026-ExpA,P0DSI2,379,3.1.1.32,True,False,63,63.0,63,True,Q68KK0,0.358,0.8179419525065963,0.8959537572254336,201.0,3.1.1.32,True,True,True,True
SP-2026-ExpA,P0DSN5,36,3.1.1.4,True,False,425,425.0,425,True,,,,,,,False,False,False,False
SP-2026-ExpA,A0A3L6G998,547,4.2.3.57,True,False,5,5.0,5,True,B2C4D0,0.972,1.0,1.0,1096.0,4.2.3.57,True,True,True,True
SP-2026-ExpA,A0A2S1WBY6,356,2.1.1.117,True,False,4,4.0,4,True,I3PLQ6,0.997,1.0,1.0,712.0,2.1.1.117,True,True,True,True
SP-2026-ExpA,A0A2S1WC15,339,2.1.1.117,True,False,4,4.0,4,True,I3PLQ7,0.9940000000000001,1.0,1.0,697.0,2.1.1.117,True,True,True,True
SP-2026-ExpA,A0A452E9Y6,712,1.11.1.7,True,False,141,141.0,141,True,P80025,0.9640000000000001,1.0,1.0,1441.0,1.11.1.7,True,True,True,True
SP-2026-ExpA,A0A2I7G3B3,379,1.1.1.144;1.1.1.347,False,True,0,1.0,2,False,P25141,0.444,1.0052770448548813,0.9973821989528796,318.0,1.1.1.1,True,True,True,False
SP-2026-ExpA,A0A3G1DJK5,729,4.3.1.24,True,False,59,59.0,59,True,A0AAN4PAE6,0.441,0.943758573388203,0.9529085872576177,526.0,4.3.1.24,True,True,True,True
SP-2026-ExpA,A0A3G1DJL2,419,2.5.1.21,True,False,26,26.0,26,True,Q7S4Z6,0.583,0.9952267303102625,0.8669438669438669,494.0,2.5.1.21,True,True,True,True
SP-2026-ExpA,A0A3G1DJF0,320,3.1.1.1,True,False,159,159.0,159,True,Q9SMN0,0.263,0.5125,0.5061728395061729,63.0,3.1.1.1,True,True,True,True
SP-2026-ExpA,A0A2I7G3B0,499,1.2.1.5,True,False,10,10.0,10,True,Q56YU0,0.6409999999999999,0.9739478957915831,0.9700598802395209,657.0,1.2.1.3,True,True,True,False
SP-2026-ExpA,A0A2R6P624,458,2.4.1.91,True,False,8,8.0,8,True,P51094,0.526,0.9912663755458515,0.9956140350877193,494.0,2.4.1.115,True,True,True,False
SP-2026-ExpA,A0A4D6Q4T7,372,1.14.11.9,True,False,19,19.0,19,True,Q06942,0.8320000000000001,0.9650537634408602,0.9862637362637363,619.0,1.14.11.9,True,True,True,True
SP-2026-ExpA,A0A4D6Q9B0,372,1.14.11.9,True,False,19,19.0,19,True,Q06942,0.816,0.9650537634408602,0.9862637362637363,615.0,1.14.11.9,True,True,True,True
SP-2026-ExpA,C0HLL2,146,3.1.1.4,True,False,425,425.0,425,True,P31854,0.5,0.9178082191780822,0.9710144927536232,139.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P0DQH9,172,1.4.3.2,True,False,44,44.0,44,True,G8XQX1,0.33399999999999996,2.622093023255814,0.8948412698412699,171.0,1.4.3.2,True,True,True,True
SP-2026-ExpA,A0A2U8QPE6,501,1.4.3.2,True,False,44,44.0,44,True,Q4JHE3,0.836,1.001996007984032,0.9709864603481625,854.0,1.4.3.2,True,True,True,True
SP-2026-ExpA,P9WF03,920,3.2.1.40,True,False,3,3.0,3,True,T2KNB2,0.49700000000000005,0.9804347826086957,0.9740820734341252,872.0,3.2.1.40,True,True,True,True
SP-2026-ExpA,C0HLL8,49,1.11.1.9,True,False,44,44.0,44,True,,,,,,,False,False,False,False
SP-2026-ExpA,C0HLL7,50,2.5.1.18,True,False,279,279.0,279,True,,,,,,,False,False,False,False
SP-2026-ExpA,A0A4P8GFV8,379,4.2.3.104,True,False,11,11.0,11,True,,,,,,,False,False,False,False
SP-2026-ExpA,A0A2U8U2L5,430,4.2.3.104,True,False,11,11.0,11,True,,,,,,,False,False,False,False
SP-2026-ExpA,A0A5C1REZ4,494,1.2.1.3,True,False,100,100.0,100,True,Q1ERI2,0.555,0.9676113360323887,0.9540918163672655,555.0,1.2.1.3,True,True,True,True
SP-2026-ExpA,A0A5C1ZW08,178,3.1.1.4,True,False,425,425.0,425,True,Q9TWL9,0.465,0.4101123595505618,0.948051948051948,83.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,A0A5C1ZXT8,178,3.1.1.4,True,False,425,425.0,425,True,Q9TWL9,0.465,0.4101123595505618,0.948051948051948,81.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,A0A2K9RFY0,789,4.2.3.19,True,False,13,13.0,13,True,H6VLG5,0.764,1.0114068441064639,0.9839704069050554,1246.0,4.2.3.186,True,True,True,False
SP-2026-ExpA,A0A2K9RFZ8,814,5.5.1.14,True,False,2,2.0,2,True,A0A1X9IRQ7,0.541,0.9656019656019657,0.9849624060150376,871.0,5.5.1.12,True,True,True,False
SP-2026-ExpA,A0A5C2A2T2,178,3.1.1.4,True,False,425,425.0,425,True,Q9TWL9,0.465,0.4101123595505618,0.948051948051948,81.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,A0A384XHA3,727,4.3.1.24,True,False,59,59.0,59,True,X2BTY5,0.66,0.9821182943603851,0.9930458970792768,916.0,4.3.1.24,True,True,True,True
SP-2026-ExpA,F6Q1T7,360,2.4.1.344;2.4.1.69,True,False,1,14.0,27,False,Q29043,0.833,1.0,0.9863013698630136,649.0,2.4.1.344,True,True,True,True
SP-2026-ExpA,A0A3L7I2I8,807,3.1.1.4;3.1.1.5;3.1.2.2,True,False,35,42.0,425,False,P97819,0.945,1.0,1.0,1591.0,3.1.1.4,True,True,True,True
SP-2026-ExpA,P9WF02,469,1.2.4.4,True,False,29,29.0,29,True,Q55FN7,0.588,0.673773987206823,0.8540540540540541,391.0,1.2.4.4,True,True,True,True
SP-2026-ExpA,C0HLL3,304,3.1.1.32,True,False,63,63.0,63,True,P0CH47,0.914,1.0,0.9020771513353115,602.0,3.1.1.32,True,True,True,True
SP-2026-ExpA,A0A2K3DU55,269,3.1.3.27,True,False,11,11.0,11,True,Q9Y7U3,0.336,0.4349442379182156,0.5598086124401914,60.0,3.1.3.27,True,True,True,True
SP-2026-ExpA,C0HLQ6,16,1.2.1.12,True,False,223,223.0,223,True,,,,,,,False,False,False,False
SP-2026-ExpA,C0HLL4,341,3.2.1.35,True,False,68,68.0,68,True,P86687,0.614,0.9824046920821115,0.9710144927536232,459.0,3.2.1.35,True,True,True,True
SP-2026-ExpA,C0HLL5,331,3.2.1.35,True,False,68,68.0,68,True,P0DRN5,0.981,1.0,0.927170868347339,703.0,3.2.1.35,True,True,True,True
SP-2026-ExpA,A0A3G9HRC2,1103,1.14.14.1;1.6.2.4,True,False,27,108.5,190,False,P00389,0.267,0.5584768812330009,0.9072164948453608,183.0,1.6.2.4,True,True,True,True
SP-2026-ExpA,P0DTE5,536,2.4.1.17,True,False,60,60.0,60,True,Q6PDD0,0.848,0.9850746268656716,1.0,966.0,2.4.1.17,True,True,True,True
SP-2026-ExpA,P0DTE4,527,2.4.1.17,True,False,60,60.0,60,True,Q80X89,0.746,1.0018975332068312,1.0,872.0,2.4.1.17,True,True,True,True
SP-2026-ExpA,A0A348AXX5,538,3.5.1.4,True,False,59,59.0,59,True,P08158,0.41100000000000003,0.9869888475836431,0.968978102189781,399.0,3.5.1.4,True,True,True,True
SP-2026-ExpA,P9WEU6,320,3.5.5.1,True,False,29,29.0,29,True,Q42966,0.53,0.971875,0.8936781609195402,337.0,3.5.5.1,True,True,True,True
SP-2026-ExpA,A0A5Q0QMX0,372,4.2.3.126,False,True,0,0.0,0,False,W4JX79,0.45299999999999996,0.8709677419354839,0.9391304347826087,318.0,4.2.3.135,True,True,True,False
SP-2026-ExpA,A0A5Q0QMX1,353,4.2.3.126;4.2.3.198,False,True,0,1.0,2,False,A0A8H7XMX0,0.409,0.9603399433427762,0.9854651162790697,280.0,4.2.3.26,True,True,True,False
SP-2026-ExpA,A0A5Q0QNH9,387,4.2.3.135,True,False,3,3.0,3,True,W4JX79,0.618,0.8475452196382429,0.9507246376811594,437.0,4.2.3.135,True,True,True,True
SP-2026-ExpA,A0A5Q0QN66,659,4.2.3.135,True,False,3,3.0,3,True,W4JX79,0.5479999999999999,0.5174506828528073,0.9884057971014493,380.0,4.2.3.135,True,True,True,True
SP-2026-ExpA,A0A5Q0QSI8,430,4.2.3.88,True,False,4,4.0,4,True,A0A0C9VD04,0.6759999999999999,0.7906976744186046,0.9798270893371758,497.0,4.2.3.88,True,True,True,True
SP-2026-ExpA,A0A5Q0QP64,342,4.2.3.126;4.2.3.127;4.2.3.15,False,True,0,3.0,11,False,A8NU13,0.684,0.9824561403508771,0.9739130434782609,485.0,4.2.3.127,True,True,True,True
SP-2026-ExpA,A0A5Q0QU70,358,4.2.3.125;4.2.3.126,False,True,0,1.5,3,False,A8NE23,0.792,0.9441340782122905,0.7952941176470588,584.0,4.2.3.125,True,True,True,True
SP-2026-ExpA,A0A5Q0QNJ2,389,4.2.3.88,True,False,4,4.0,4,True,A0A0C9VD04,0.485,0.8586118251928021,0.962536023054755,341.0,4.2.3.88,True,True,True,True
